id,category,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS,Total Finded
gabglhlfcmjkdgkicegpofhhcncbgohh,Developer Tools,1,0,0,1,0,0,0,6,7,4,2,0,10
jempiloobafjhgjbjjjgffaenpoihhin,Developer Tools,0,0,0,0,0,0,0,7,3,4,0,0,11
alolpfkmcjdkieibielpffiehpobafae,Developer Tools,1,0,0,1,0,0,0,13,13,7,0,0,16
nphhadgebjlmcfleikmiedhohdfbfoin,Developer Tools,6,0,0,6,0,0,0,6,7,8,0,0,9
ffcogmoganomoabikgmcmckdgojnpldo,Developer Tools,0,0,0,0,0,0,0,11,9,6,0,0,12
pcecmmchknbagjicnbkfifajblnbbhlj,Developer Tools,1,0,0,1,0,0,0,9,11,4,0,0,14
fajooocnppkgfcogkldkjgamdikhbohk,Developer Tools,1,0,0,2,0,0,0,8,7,6,0,0,12
fagnjmppkokolnbloalifcmcooldhiik,Developer Tools,0,0,0,0,0,0,0,1,3,1,0,0,3
apcghpabklkjjgpfoplnglnjghonjhdl,Developer Tools,1,0,0,1,0,0,0,8,8,5,1,0,16
klohjdodjjeocpbpadmkcndjoadijgjg,Developer Tools,3,0,0,4,2,0,1,10,7,9,2,0,14
jnjbjegfekjhdodgjblogcemdmdajocl,Developer Tools,4,0,0,5,0,0,0,7,8,8,0,0,11
ocpldckjfkofbopolilicgjopippfmbc,Developer Tools,0,0,0,0,0,0,0,3,6,3,0,0,7
hhikljohenhpegbjlmnklkhdeomeocka,Developer Tools,0,0,0,2,0,0,0,13,12,7,0,0,14
oddpogjidbnompcdchbkfpnffillkmeg,Developer Tools,1,0,0,1,0,0,0,1,2,2,0,0,5
eihnbpkpgbimhhifcljmkbmgiaadbfpb,Developer Tools,0,0,0,1,0,0,0,2,5,8,0,0,8
ipblkdfaeagmojkgohnhiknbmepfokdd,Developer Tools,0,0,0,0,0,0,0,1,2,4,0,0,6
dhhdbbbpnjdfknhbabgegkejhmffkbgd,Developer Tools,1,0,0,1,0,0,0,8,9,4,0,0,11
ejmbegdldjamapdfkkaflffkmomjmlbf,Developer Tools,0,0,0,0,0,0,0,5,4,5,3,0,8
lbdjpmmladpghbcpadpeaiiopkcejpnf,Developer Tools,3,0,0,3,0,0,0,5,10,6,0,0,13
gijfaandjdgildefojimmkmcknljcefm,Developer Tools,2,0,0,1,0,0,1,9,9,6,0,0,12
pnnmmeioabhkhbolokifidckbiiigjko,Developer Tools,2,0,0,3,0,0,0,8,8,9,1,0,11
hdpaoicekkpemckokmdkjpcbmjfpfjfj,Developer Tools,0,0,0,0,0,0,0,6,6,3,1,0,7
daipfiebidbfocdfeejadlhdblnpkijp,Developer Tools,2,0,0,2,0,0,0,1,2,3,0,0,5
bjgaobjkcmihhaiihefopfinhjaghfce,Developer Tools,1,0,0,2,0,0,1,7,7,4,1,0,10
mcneiimlodlbmohipgdbbglgbmaoojen,Developer Tools,0,0,0,1,0,0,3,5,6,6,0,0,11
ihaobgceoogckalioenpheioedgjaahk,Developer Tools,1,0,0,1,0,0,0,4,4,4,2,0,6
mgkkiechnoechncppnebbbajngoohgcg,Developer Tools,1,0,0,1,1,0,0,7,10,8,1,0,11
gfkdofflinfpapalkdnabljiincoldkn,Developer Tools,0,0,0,0,0,0,0,5,4,6,0,0,8
odgiehjnopebofbjkgdjenflakfaahnm,Developer Tools,1,0,0,0,0,0,0,3,5,4,0,0,7
aplgkncdgdlldhcghahpnlkokohpinfg,Developer Tools,2,1,0,2,1,0,0,5,7,4,0,0,7
eanaofphbanknlngejejepmfomkjaiic,Developer Tools,1,0,0,1,0,0,0,3,9,5,0,0,9
gjmchhhdehafhaejllccmonlgbfcgkkm,Developer Tools,0,0,0,0,0,0,0,4,6,3,0,0,7
jipofmbanedhjnpooojdeeddanhfljif,Developer Tools,3,1,0,4,0,0,0,2,6,5,0,0,8
gofiefpdbkknjlkdhmlgnhloepilkmmp,Developer Tools,1,0,0,0,0,0,1,6,9,5,0,0,10
fjgpnfekdmeehaognobfmkjdgflckhof,Developer Tools,0,0,0,1,0,0,0,6,9,7,0,0,14
pamhglogfolfbmlpnenhpeholpnlcclo,Developer Tools,3,0,0,3,1,0,0,10,9,8,0,0,13
cgkdakedeckobaidiockcmdcolglfnbb,Developer Tools,1,0,0,2,0,0,0,4,7,5,1,0,10
kdigedfpooilnhieapcbjmjcjifcegai,Developer Tools,0,0,0,0,0,0,0,3,3,3,0,0,6
fgklieeeadengbjobafaofepbgbfaeon,Developer Tools,1,0,0,1,0,0,1,8,9,4,0,0,12
ookgombpjlijckkdacfhglkcgglmcajb,Developer Tools,1,0,0,1,0,0,0,5,4,1,1,0,6
iefeamoljhdcpigpnpggeiiabpnpgonb,Developer Tools,1,0,0,1,0,0,0,9,10,6,0,0,12
hfnfdaaagjghkojkicihmochhdnhijen,Developer Tools,2,0,0,2,0,0,0,5,12,6,0,0,16
jdkhepkbillldijjgkhacflljaancmof,Developer Tools,2,0,0,2,0,0,0,9,5,5,0,0,11
lnicglbloijegdkngmndbicgcjeglddn,Developer Tools,0,0,0,0,0,0,0,5,7,2,0,0,8
kmedjajajkjefddebgfdkdobbbnajeoi,Developer Tools,3,0,0,1,1,0,0,4,12,6,0,0,12
dohofpanohcaolhaidnjcpnnadggdjbl,Developer Tools,1,0,0,1,0,0,0,8,10,7,2,0,10
amknoiejhlmhancpahfcfcfhllgkpbld,Developer Tools,1,0,0,1,0,0,0,8,9,5,1,0,12
mflkegihknjnhmpfnaimpfkjbkelhhkf,Developer Tools,0,0,0,0,0,0,0,7,7,3,2,0,8
epcbdbkjnonaliagdjccjnoejpgdnjkm,Developer Tools,1,0,0,1,0,1,0,5,7,4,0,0,8
bimhgondomiohgkheomeimhmglemfinc,Developer Tools,0,0,0,0,0,0,0,1,2,1,0,0,4
alhbnbepchjekllmmmmhbmjlkhejgpap,Developer Tools,0,0,0,1,0,0,0,2,3,3,0,0,6
kmhkenfbapdengjogcengbnpagkjonad,Developer Tools,2,0,0,2,1,0,0,10,8,5,0,0,13
lmjdlojahmbbcodnpecnjnmlddbkjhnn,Developer Tools,2,0,0,3,0,0,0,11,7,9,1,0,15
jfomllnpdpbpnnodanpanfiaalhimohi,Developer Tools,1,0,0,1,0,0,0,7,7,4,1,0,8
bcgpoogiobjioebmbafkdaekndlknmdf,Developer Tools,1,0,0,1,0,0,0,2,4,3,0,0,6
enpcfefpndigimneblibaglgcgjkedfn,Developer Tools,2,0,0,3,0,1,1,4,10,5,0,0,10
hjlbkkjlaaolgdppoghpmmlaoclekcbm,Developer Tools,1,0,0,2,0,0,0,10,9,6,1,0,11
paaogacgcegmhafgbngcdpcamncmjcel,Developer Tools,0,0,0,0,0,0,1,5,8,8,0,0,10
dnbhlnmdfibonmpgckakiehcdjppnmjd,Developer Tools,1,0,0,2,1,0,0,6,7,5,0,0,10
kkbhjaadbajeblffmifelmhmagjmlpne,Developer Tools,2,0,0,2,0,0,0,4,6,4,0,0,6
lbkpckaekpilejfambbkphfedniacanj,Developer Tools,0,0,0,0,0,0,0,5,3,3,0,0,7
ckpachebenneicjfndebehniipdlhncc,Developer Tools,3,0,0,4,0,0,0,5,4,4,1,0,8
ndjikafbhihkgcmfpklmfnfhcfefflbo,Developer Tools,1,0,0,1,0,0,0,7,7,5,1,0,8
npgiicnmobfdahphfjljdaiefflpabef,Developer Tools,2,0,0,2,0,0,2,3,6,2,0,0,9
omdilgkadhcoliihkpbgpkdcpogkbhah,Developer Tools,1,0,0,1,0,0,0,11,14,7,0,0,16
hifegejdodioaafagalekkleffjahagd,Developer Tools,1,0,0,0,1,0,0,5,3,1,0,0,6
beglnkgbajkhcmmdkldmgbkggoeegabe,Developer Tools,1,1,0,1,1,0,0,9,9,5,1,1,9
ffpkhdgegphahepginkdcaeojmeciphl,Developer Tools,3,0,0,4,1,0,0,13,9,10,0,0,15
mcedjinjmcpfknajacebeokngmnlphik,Developer Tools,1,0,0,2,2,0,0,6,5,10,1,0,15
ekdifefojaaiofhfbjfkapgfjdfhmbfb,Developer Tools,0,0,0,0,0,0,0,1,0,0,0,0,3
ehodeanbkinkdodfpkoafafjfdobagoe,Developer Tools,1,0,0,1,0,0,0,5,5,4,0,0,8
deholaolbodagbifbcaghhmjlbekndec,Developer Tools,1,0,0,1,0,0,0,6,6,7,0,0,10
cbdibdfhahmknbkkojljfncpnhmacdek,Developer Tools,4,0,0,4,0,1,0,10,8,6,0,0,11
bdehcpoaefpnfbdpdcidjmminjpflnkg,Developer Tools,2,0,0,3,0,0,0,8,9,5,0,0,11
ooieopaimbegfibodhhdkfpljnnjmabg,Developer Tools,2,1,0,1,0,0,2,9,11,7,1,0,12
pnklichompgfnakhgfoakpebjaidlpdk,Developer Tools,0,0,0,0,0,0,0,2,4,4,0,0,8
okmkiocbbifleaiajidnnjgclnfjaaem,Developer Tools,0,0,0,0,0,0,0,4,6,7,0,0,9
jdkmpaoglhnpimfciphnednpkfbnphkp,Developer Tools,0,0,0,0,0,0,0,2,1,1,0,0,4
dgehkogiclmojkcddgahgnflegahhnlm,Developer Tools,1,0,0,0,0,0,0,7,10,6,2,0,11
aleacfocnimnddplebbpbfedfagnckcc,Developer Tools,2,0,0,2,0,0,0,9,9,6,0,0,13
lfpabiihfekajdabeiclnogeffdnigfg,Developer Tools,2,0,0,3,0,0,0,4,5,8,0,0,10
kdjolhghoglghipajmbmlmldbpncimge,Developer Tools,0,0,0,2,0,0,1,7,6,3,1,0,8
fkpampcchocandlbgdffjaihmccjmlgk,Developer Tools,0,0,0,0,0,0,2,2,5,3,0,0,6
dddmeikdhjlegajibedepmbjmiigmiec,Developer Tools,2,0,0,3,1,1,0,8,12,8,1,1,14
njjdoddanbmfbndednpmploghdbnmffc,Developer Tools,1,0,0,1,0,0,0,5,6,2,0,0,6
fgmjppcglpnaigphlkjioilhjpebhlla,Developer Tools,0,0,0,1,0,0,0,8,10,4,0,0,11
mbnbehikldjhnfehhnaidhjhoofhpehk,Developer Tools,0,0,0,0,0,0,0,10,8,6,1,0,12
gkdhmjahlliekjcgadmbegpghcgjhpbj,Developer Tools,1,0,0,2,1,0,0,12,10,5,0,0,13
pihfndpmcafdecheofkjfkadecoogigm,Developer Tools,3,0,0,4,0,0,0,7,6,5,0,0,10
nkmfbjmfblhjhkaghamekkcdcpphmddo,Developer Tools,2,0,0,2,1,1,0,3,5,6,0,0,9
hnfgpbfdodjibdmfpdhedagkodhbhpbh,Developer Tools,0,0,0,0,0,0,0,2,3,2,0,0,4
gmahnnjkgkddfhikheijininfiknffnb,Developer Tools,1,0,0,2,0,0,0,6,9,6,1,0,11
jnkmfdileelhofjcijamephohjechhna,Developer Tools,2,1,0,3,2,0,0,5,3,4,0,0,7
ifmjcgakbgnpnppgijcikhpolljgdmlc,Developer Tools,1,0,0,1,0,0,0,5,4,5,0,0,6
diimdfmlegodnjbcgajllidffehegdbc,Developer Tools,2,0,0,2,0,0,0,10,9,5,0,0,12
pgimobhliehjibmiipebcnabhnjnodgn,Developer Tools,2,0,0,2,0,0,0,3,4,6,0,0,12
oboemiockcgekjobilpopcfpepdojbog,Developer Tools,1,0,0,1,0,0,1,5,3,6,1,0,9
bnbbodldimbdcckbnplohombkipjnmni,Developer Tools,0,0,0,0,0,0,0,3,6,5,1,0,9
dighjoofcdkhjloaeakagmfnbiehebbb,Developer Tools,0,0,0,1,0,0,0,10,11,4,0,0,13
bnljffpkpajojipmfdokkhijcgdoapac,Developer Tools,0,0,0,2,0,0,0,8,5,6,0,0,11
fffmfifciekjfbepekljnhapikieebfj,Developer Tools,1,0,0,1,0,0,0,5,9,8,0,0,10
jckchajdleibnohnphddbiglgpjpbffn,Developer Tools,1,0,0,0,0,0,0,5,7,3,0,0,8
lkbelpgpclajeekijigjffllhigbhobd,Developer Tools,3,0,0,4,0,0,0,8,8,7,1,0,11
pacmblooebolmbakblffejfmhmnojece,Developer Tools,0,0,0,0,0,0,1,9,8,7,2,0,11
gmajojmdekkkahfnpbkbjkkadigopfaj,Developer Tools,1,0,0,2,0,0,0,11,11,7,1,0,14
eloabhccocaamibhganmeogabcenidfa,Developer Tools,3,0,0,3,1,0,0,11,12,10,0,0,15
cdhnnifbhmggaaehajmgnofcggobfjkp,Developer Tools,0,0,0,0,0,0,1,6,9,5,0,0,13
ibglpalofdjmncnanplfjcapcaakoinb,Developer Tools,1,0,0,2,0,0,0,6,5,6,0,0,9
fddffkdncgkkdjobemgbpojjeffmmofb,Developer Tools,0,0,0,0,0,0,0,8,10,7,0,0,12
eoigapjpfjgioclmomohpfjlnlbkipje,Developer Tools,3,0,1,3,0,0,0,7,8,9,0,0,12
cohohlfdmjlhbbbdagcaekcikmpdchbd,Developer Tools,1,0,0,0,0,0,0,3,7,4,0,0,7
alnpmifcbpkbniplnfkpnobdlmblkcfg,Developer Tools,2,0,0,0,1,0,0,10,8,7,0,0,11
liglplgpbbfaonpmlcjkblhkfoafkkif,Developer Tools,2,0,0,2,0,0,0,8,8,8,0,0,15
cajcjhloahfffdkbmlnmonaeladohkce,Developer Tools,0,0,0,0,0,0,0,2,0,1,0,0,3
dgbnbphgodpcepmhcjmmmodcmkmkfibg,Developer Tools,1,0,0,0,0,0,0,6,4,3,0,0,8
mjgcmfcpoodhgjhfglnhjhmelpmpljef,Developer Tools,0,0,0,0,0,0,1,3,5,4,0,0,7
edbhcnncibhjdeflaagkbdklifcdklmc,Developer Tools,0,0,0,0,0,0,0,9,9,7,1,0,13
gficinaagglofbelmgdkknaefhpknccc,Developer Tools,1,0,0,2,0,0,0,9,8,8,1,0,10
nobboemklndlchmiidhpmpiodhlnimej,Developer Tools,1,0,0,1,1,0,0,6,6,4,0,0,12
kedkfnagmkjlggkiljepaaemkgagjpoo,Developer Tools,0,0,0,1,0,0,0,3,4,4,0,0,8
bflnikhnacfoigaiialbebnickpcopao,Developer Tools,1,0,0,1,0,0,0,4,5,8,2,0,11
hngmjfgnnealnjjcimmcmdajajpfjfof,Developer Tools,2,0,0,2,0,0,0,5,4,6,0,0,6
gjaeepjbfieiimehgjfpmaffegliiaea,Developer Tools,1,0,0,1,0,0,0,9,9,6,0,0,10
mkjkoomfcapdbmjnhigobhckaopmmnoe,Developer Tools,0,0,0,0,0,0,0,4,6,6,0,0,11
feeednoflloccfhgoiiohjammanphoef,Developer Tools,3,0,0,4,0,0,1,8,6,8,2,0,13
meepkfbakcgodhhokbmmjnojhldaeeme,Developer Tools,3,0,0,3,1,0,0,10,8,7,2,0,11
adkjhhbfpbfiagcnbgignpefdekomahe,Developer Tools,2,0,0,2,0,0,1,5,7,5,2,0,8
fkhkhbjfbjplgfckiohconfccjacdkon,Developer Tools,1,0,0,1,0,0,0,4,3,3,0,0,4
fiaakhiohminpblhmlihfcdhclmphjcd,Developer Tools,3,0,0,4,0,0,0,12,10,8,3,0,15
ihnknokegkbpmofmafnkoadfjkhlogph,Developer Tools,1,0,0,2,0,0,0,4,7,3,0,0,9
jjpicahejdpjjdnojkhdbgogbnnpkjif,Developer Tools,1,0,0,1,1,0,0,2,5,3,1,0,8
ocgghcnnjekfpbmafindjmijdpopafoe,Developer Tools,0,0,0,0,0,0,0,2,1,1,1,0,3
cjfbmleiaobegagekpmlhmaadepdeedn,Developer Tools,1,0,0,1,0,0,0,9,8,4,1,0,11
hkpidmfcndknemmdpdeafbbnmenlpdna,Developer Tools,2,0,0,2,0,0,0,6,9,4,1,0,10
kinhnahcpbhnjhimpbnhnhmobkpmgkok,Developer Tools,0,0,0,0,0,0,0,5,3,1,0,0,6
kjjiidpkmljgchgkcjlbcbjbaangmobk,Developer Tools,1,0,0,1,0,0,1,9,8,4,0,0,12
ngppecjgpbgmfcjjakdjfbnpnihcgpdb,Developer Tools,2,0,0,2,1,0,0,5,7,7,0,0,11
oonbhpficadmoaeibiccinhlbldfchni,Developer Tools,2,0,1,2,0,1,1,10,9,7,0,0,11
ilikdighfoieecgeiffoekahmpjoekii,Developer Tools,1,0,0,2,0,0,0,3,5,3,0,0,8
aoclhcccfdkjddgpaaajldgljhllhgmd,Developer Tools,1,0,0,2,1,0,0,6,5,4,0,0,8
ebpaibilachiamhpjjdjaaingpamifaf,Developer Tools,2,0,0,2,0,0,0,5,6,3,0,0,9
dildejdbnjjfnpflnoplbfgcjpdlkjjm,Developer Tools,1,0,0,2,0,0,0,8,8,8,1,0,13
eepgdbldoelbdcjfmdehhndofhfiocai,Developer Tools,3,0,0,3,0,0,0,2,4,4,0,0,6
dccccilgophpadpomgajjlkkioipoojh,Developer Tools,1,0,0,1,0,0,0,12,8,6,0,0,13
cicdejemngdfogflbhpplldjmjobmnff,Developer Tools,1,0,0,1,0,0,1,8,10,4,0,0,12
oajhmnajfdmljdknoeohidpjjdokokpl,Developer Tools,2,0,0,2,1,0,0,9,7,6,2,0,11
kngfjpghaokedippaapkfihdlmmlafcc,Developer Tools,0,0,0,0,0,0,0,5,7,5,0,0,9
bohcnjaooogpmbhofococpmlplpkechb,Developer Tools,0,0,0,0,0,0,0,4,1,3,0,0,5
pgchfppjhohfigdgfnglmbbeiingokmi,Developer Tools,2,0,0,2,1,0,0,6,9,5,0,0,10
lfpojloainghoengigkfbahnakgcoabl,Developer Tools,1,0,0,1,0,0,0,7,5,3,0,0,10
bgkfamnjiedcggijadfmjopnmidnkdad,Developer Tools,0,0,0,0,0,0,0,6,7,6,1,0,12
moboalaekngfbemhedeingankampfekm,Developer Tools,1,0,0,1,0,0,0,2,2,5,0,0,11
eckgajjlhojckchohogcblfjhpfdmoge,Developer Tools,1,0,0,2,1,0,1,6,7,10,0,0,12
ppcomcmogjkgajppflpiopnfoahlcmnd,Developer Tools,1,0,0,1,1,0,0,3,2,8,0,1,13
moifkpmfincoglpljkonmgnfaeonlgmo,Developer Tools,1,0,0,3,0,0,0,8,10,5,0,0,11
jdaldfnbieigplfojhmadadpppjgkgcl,Developer Tools,0,0,0,2,1,0,0,7,4,7,0,0,12
ffdebockfdjileaojbbccofhgncmioaf,Developer Tools,1,0,0,1,1,0,0,7,3,7,0,1,12
ldioohgilefagnheacoadblbnijeicln,Developer Tools,2,0,0,2,0,0,0,9,8,7,0,0,11
njccmnhdmknjalfdikgkchlbbnkpanei,Developer Tools,1,0,0,2,1,0,0,6,7,5,0,0,9
pfjkioegbkogjangfjifdiiaigogagnk,Developer Tools,2,0,0,1,1,0,0,7,1,6,0,0,8
aanbagjacfpklmokfdijdcacbcfpilib,Developer Tools,1,0,0,1,0,0,0,4,6,5,0,0,8
ofnhdkmkndgfppkojcfpnjmacadjdoji,Developer Tools,0,0,0,0,0,0,0,2,2,4,0,0,6
oihechnndikhnhbimfkhcllogiaijnhe,Developer Tools,2,0,0,2,0,0,1,4,4,7,0,0,11
cidepfmbgngpdapgncfhpecbdhmnnemf,Developer Tools,0,0,0,0,0,0,0,2,2,4,0,0,5
klmeolbcejnhefkapdchfhlhhjgobhmo,Developer Tools,0,0,0,0,0,0,0,2,4,1,0,0,11
nnchkolpjdpkpbolophmdkglenapodbo,Developer Tools,1,0,0,2,0,0,0,9,10,4,0,0,12
nphplpgoakhhjchkkhmiggakijnkhfnd,Developer Tools,0,0,0,1,0,0,0,2,2,1,1,0,3
gfollmknbahbmikbkhepbggabhdpjlhh,Developer Tools,2,0,1,3,0,0,0,4,4,5,0,0,9
facccccfafbpmiaaakapkgdepkcfajil,Developer Tools,0,0,0,0,0,0,0,4,2,2,0,0,5
hjaomadfoogedimonbneolajleaneifj,Developer Tools,3,0,0,5,1,0,0,7,9,9,1,0,12
fbopfffegfehobgoommphghohinpkego,Developer Tools,1,0,0,1,0,0,0,9,15,8,1,0,17
kagabgbcemdhfgefjnnpfnhfpednebbk,Developer Tools,3,0,0,3,3,0,0,7,7,6,1,0,9
pldonadjilibgdhocameckefhpdiddbg,Developer Tools,1,0,0,2,0,0,0,7,10,6,1,0,12
lbkdijkmkndgpjldnmkebiaceochggla,Developer Tools,2,0,0,2,0,0,0,10,6,5,0,0,12
kbbbjimdjbjclaebffknlabpogocablj,Developer Tools,1,0,0,1,0,0,0,3,2,7,0,0,11
jamphegminpokpnalkjiecfoobdnlmfb,Developer Tools,1,0,0,1,0,0,0,9,9,8,0,0,12
lgjdkielngenkbnfmioemjcldnhlcpkn,Developer Tools,0,0,0,1,0,0,0,4,10,6,1,0,12
ibeemfhcbbikonfajhamlkdgedmekifo,Developer Tools,3,0,0,3,0,0,0,10,13,8,2,0,15
ppbdklaincgliegpfolkjjfncpgobneb,Developer Tools,3,0,0,3,0,0,0,8,11,7,1,0,14
llflfcikklhgamfmnjkgpdadpmdplmji,Developer Tools,2,0,0,2,0,0,0,9,7,6,0,0,10
jegkmedeellhdfabmlgiakkebbhijbcp,Developer Tools,3,0,0,2,0,0,0,7,9,6,0,0,11
pjcejghclgihlhinleocjojdalhnhckp,Developer Tools,1,0,0,2,0,0,0,3,3,4,0,0,8
nkcgmjkfkkaopmhkofgkmckjbobmceba,Developer Tools,0,0,0,0,0,0,0,1,3,3,0,0,5
bageaffklfkikjigoclfgengklfnidll,Developer Tools,3,0,0,3,1,0,0,7,6,10,0,0,15
dmfgkkcgfcaciolbfagclhaainpigkmd,Developer Tools,0,0,0,0,0,0,0,3,2,2,0,0,8
ocfjjjjhkpapocigimmppepjgfdecjkb,Developer Tools,2,0,0,3,0,0,0,10,11,6,0,0,12
bbicmjjbohdfglopkidebfccilipgeif,Developer Tools,1,0,0,1,0,0,0,9,9,5,3,0,15
kicncbplfjgjlliddogifpohdhkbjogm,Developer Tools,5,0,0,4,1,0,0,9,8,6,0,0,12
pinobandfaignmchcgcofdbadbabojhk,Developer Tools,2,0,0,2,0,0,0,6,4,4,0,0,7
kofgcieikebindbfomelbmfhcdipddno,Developer Tools,1,0,0,1,1,0,0,8,9,7,0,0,13
kcjopcjcaemkeljeikeeabmmlmaglehj,Developer Tools,1,0,0,0,0,0,0,3,3,4,0,0,8
njghjhclaneaggenfghkdlgepmllflgm,Developer Tools,0,0,0,0,0,0,0,8,9,5,0,0,12
apcjcfdafnbllnjjeljjanlbfmjkebho,Developer Tools,3,0,0,3,2,0,0,6,13,8,0,0,13
ehfljgbbpjgcfondpjcmbfmmpnhchfkg,Developer Tools,1,0,0,2,0,0,0,8,8,6,1,0,10
iejlefphljdlldbogebiknjdbgdmlodd,Developer Tools,2,0,0,2,0,0,0,11,10,7,2,0,17
fiaignmlhapejpdfbephokpkjnmnaapo,Developer Tools,1,0,0,1,1,0,0,5,4,7,2,0,9
plnahcmalebffmaghcpcmpaciebdhgdf,Developer Tools,2,0,0,2,0,0,0,6,7,6,0,0,11
lnfgmfklckaalmakdhcdknmhghgpkcej,Developer Tools,0,0,0,0,0,0,0,1,2,2,0,0,3
godiecgffnchndlihlpaajjcplehddca,Developer Tools,1,0,0,1,0,0,0,5,2,5,0,0,8
noihogblgddclholifdahnipgpnpcemb,Developer Tools,3,0,0,4,0,0,1,11,8,8,2,0,14
hbgeikbbpfjgcicclnjcokjapbgkkfkd,Developer Tools,3,0,0,3,0,0,0,7,7,6,2,0,12
pemplgddodlclkbejdbfehpphfpcgfcc,Developer Tools,0,0,0,1,0,0,1,10,12,7,0,0,14
dpbnhgcdklhbhlemnffdbikcbfggcocd,Developer Tools,2,0,0,4,0,0,0,7,7,7,2,0,14
acacmjcicejlmjcheoklfdchempahoag,Developer Tools,2,0,0,3,1,0,0,11,8,8,0,0,14
kdjpmpfkllnnjndcfoefebpajggihpni,Developer Tools,1,0,0,2,0,0,0,5,8,6,0,0,10
ojddbamocjnliehfmmikomfieflpknkl,Developer Tools,2,0,0,0,0,0,0,2,3,4,0,0,8
jenjjlhbbnladhpmcfplgcahkpfddmgb,Developer Tools,1,0,0,1,1,0,0,6,6,5,0,0,12
calibgmkblbenollkakffjeaendibpod,Developer Tools,0,0,0,0,0,0,3,9,8,7,0,0,11
bfcohnmjbpeilfcijkjkeggbdmehhnbk,Developer Tools,0,0,0,0,0,0,0,10,9,3,0,0,11
aigbjieilhgdfaibmfojgmcphkehoakh,Developer Tools,3,0,0,3,0,0,1,5,5,8,0,0,13
peilhdmcabagpieoagpaacnfpldpacij,Developer Tools,0,0,0,0,1,0,0,5,6,5,0,0,8
cfmhknohjdjilpokjpdopankilegcglf,Developer Tools,1,0,0,1,0,0,0,12,11,5,0,0,13
phgdjnidddpccdkbedmfifceiljljgdo,Developer Tools,2,1,0,3,0,1,1,9,11,8,2,1,13
feeboihdgpananoagfmbohoogoncndba,Developer Tools,1,0,0,2,0,0,0,7,8,4,0,0,9
jakfkigacoblojbffhjananlifkombok,Developer Tools,3,0,0,4,0,0,0,11,10,9,2,0,15
cjdmhjppaehhblekcplokfdhikmalnaf,Developer Tools,0,0,0,0,0,0,0,6,6,1,1,0,11
hfpokjeoalngkknelljbenaobinichjf,Developer Tools,1,0,0,1,0,0,0,3,6,5,0,0,8
pdpjoipmdoffgldpofnaafbndiiemdbn,Developer Tools,2,0,0,3,0,0,3,4,7,3,0,0,10
gdghpgmkfaedgngmnahnaaegpacanlef,Developer Tools,1,0,0,1,0,0,0,7,6,5,0,0,8
afckeoeojpomagchfimplhodjooafmcf,Developer Tools,1,0,0,2,1,0,0,8,8,4,0,1,10
jnajocfhlflimigaiiidopobidekkanf,Developer Tools,1,0,0,1,0,0,1,11,13,7,1,0,13
akmbdjiejmgdfhknblikdippegjlpkia,Developer Tools,2,0,0,2,0,0,0,6,9,8,1,0,11
jlkefphdmkbkanpmfgeagdbfoogbjkje,Developer Tools,0,0,0,0,0,0,0,0,0,0,0,0,1
fhlenghekakdnaamlbkhhnnhdlpfpfej,Developer Tools,0,0,0,0,0,0,0,4,4,9,1,0,13
ajlpahpldnlohpinehacpjaopeklgdni,Developer Tools,1,0,0,0,0,0,3,5,6,4,0,0,9
pjihbndgjeajdlkpcpnhenjoplmmmhhp,Developer Tools,1,0,0,1,0,0,0,4,6,5,0,0,8
dckhejcdhaojgaafhjmeengkkilgejma,Developer Tools,2,0,0,3,1,0,0,6,7,5,0,0,12
lemjliehefioemjpifjkhojeofdcjdnk,Developer Tools,3,0,0,3,0,0,0,8,10,8,1,0,10
phnaagakdgflhjpekoiklejdgadnlbgc,Developer Tools,3,0,0,3,2,0,1,5,13,9,0,0,14
kafgakbjaooedlknboeegpjeiddfofpb,Developer Tools,3,0,0,2,0,0,0,1,4,6,0,0,8
ggcfeakcnodgcmmllfdbmngekljbhiim,Developer Tools,3,0,0,3,0,0,0,7,15,8,0,0,16
mlikepnkghhlnkgeejmlkfeheihlehne,Developer Tools,2,0,0,2,0,0,1,8,8,6,2,0,10
acgmniljbdkepekdgelicmmikijipnmk,Developer Tools,2,0,0,3,0,0,0,4,3,4,0,0,7
ofdigdofloanabjcaijfidkogmejlmjc,Developer Tools,0,0,0,0,0,0,1,6,6,3,1,0,8
coaoigakadjdinfmepjlhfiichelcjpn,Developer Tools,1,1,0,1,1,0,0,4,3,5,0,0,7
ijjkemiomhkpfaekhcjladhkdojlaogc,Developer Tools,3,0,0,3,0,0,0,9,9,9,2,0,11
hncgkmhphmncjohllpoleelnibpmccpj,Developer Tools,0,0,0,1,0,0,0,6,7,9,0,0,10
llondniabnmnappjekpflmgcikaiilmh,Developer Tools,3,0,0,3,1,0,0,13,12,8,0,0,16
ogbfmfambmmhfdpfokohebghmcdbodbh,Developer Tools,1,0,0,0,0,0,0,9,10,6,0,0,14
agalokjhnhheienloigiaoohgmjdpned,Developer Tools,1,0,0,1,0,0,0,5,5,4,0,0,14
glijnnlmfbdohhafeajlieanbhhlfahg,Developer Tools,2,0,1,3,1,0,0,5,3,5,1,0,8
jjamdkjlemdnnijefbljcbbkkghkcdge,Developer Tools,3,1,0,3,0,0,0,11,16,9,1,0,17
